eco_response,variable,model_id,model_call,LRT,pval,BIC,AIC,AICc,estimate,ci.lb,ci.ub,estimate_pval,r2_marginal,row_number
ecosystem_respiration,precipitation,ecosystem_respiration_precipitation,builds/models/variable_models/ecosystem_respiration_precipitation.rds,0.338909468274423,0.560459374837937,70.1202418514703,65.9421521005766,68.4421521005766,-0.00098879953518309,-0.00484837594310855,0.00287077687274237,0.570974295575129,0.0454767063391438,11
ecosystem_respiration,recent_warming,ecosystem_respiration_recent_warming,builds/models/variable_models/ecosystem_respiration_recent_warming.rds,1.43512874418835,0.230929245015789,69.0240225755564,64.8459328246627,67.3459328246627,-1.01208769394389,-2.9561470999224,0.931971712034616,0.264276919823247,0.14637214568259,12
ecosystem_respiration,soil_type_D -1,ecosystem_respiration_soil_type_D,builds/models/variable_models/ecosystem_respiration_soil_type_D.rds,0.144616949857294,0.930243894628127,73.3590568076109,68.1364446189938,72.1364446189938,-0.311755888494238,-0.99218933323252,0.368677556244045,0.314528832009689,0.014016597747295,13
ecosystem_respiration,spatial_resolution -1,ecosystem_respiration_spatial_resolution,builds/models/variable_models/ecosystem_respiration_spatial_resolution.rds,1.46032990341843,0.481829504934388,72.0433438540497,66.8207316654326,70.8207316654326,-0.199359193702202,-2.11283493815188,1.71411655074748,0.812469593018547,0.157528435671644,14
ecosystem_respiration,study_length,ecosystem_respiration_study_length,builds/models/variable_models/ecosystem_respiration_study_length.rds,0.245111800319549,0.620538237445203,70.2140395194252,66.0359497685315,68.5359497685315,-0.0292931164537474,-0.151981550814386,0.0933953179068916,0.623002467890951,0.0431854033341148,15
ecosystem_respiration,temperature,ecosystem_respiration_temperature,builds/models/variable_models/ecosystem_respiration_temperature.rds,0.796668001572684,0.372091453140632,69.6624833181721,65.4843935672784,67.9843935672784,-0.0675816628666002,-0.230925277001155,0.095761951267955,0.367976305086468,0.104117798710988,16
ecosystem_respiration,year.c,ecosystem_respiration_year.c,builds/models/variable_models/ecosystem_respiration_year.c.rds,0.729225135384112,0.393134467616561,69.7299261843606,65.5518364334669,68.0518364334669,0.0613602595090815,-0.104105243797313,0.226825762815476,0.417343960922191,0.0843856497305979,17
gross_primary_productivity,change_f -1,gross_primary_productivity_change_f,builds/models/variable_models/gross_primary_productivity_change_f.rds,3.34194380656069,0.502314185072968,92.4190837896381,83.0936522184116,88.6936522184116,-0.825092904419881,-2.87724499485167,1.2270591860119,0.414114099165944,0.208544702259364,18
gross_primary_productivity,distance_from_coast,gross_primary_productivity_distance_from_coast,builds/models/variable_models/gross_primary_productivity_distance_from_coast.rds,0.0672038839685314,0.795452292781881,85.6972101817046,80.3683921410038,82.1075225757864,-0.000609482489917308,-0.00603092343418094,0.00481195845434633,0.801994137944124,0.00352538625098149,19
gross_primary_productivity,distance_to_treeline,gross_primary_productivity_distance_to_treeline,builds/models/variable_models/gross_primary_productivity_distance_to_treeline.rds,0.000920955192697193,0.975790118980276,85.7634931104805,80.4346750697796,82.1738055045623,1.6451367763974e-05,-0.00123262542309042,0.00126552815861837,0.976514440328403,6.35848963721779e-05,20
gross_primary_productivity,elevation_DEM,gross_primary_productivity_elevation_DEM,builds/models/variable_models/gross_primary_productivity_elevation_DEM.rds,0.335887347934602,0.56221279722318,85.4285267177385,80.0997086770377,81.8388391118204,-0.000581725328129255,-0.00286253696901244,0.00169908631275393,0.572656195252446,0.0258968142650511,21
gross_primary_productivity,error_type -1,gross_primary_productivity_error_type,builds/models/variable_models/gross_primary_productivity_error_type.rds,0.0586797758449933,0.808594908801067,85.7057342898282,80.3769162491273,82.11604668391,-0.025395870547921,-0.449672052310708,0.398880311214867,0.903023426289885,0.00594976103926048,22
gross_primary_productivity,ess.se,gross_primary_productivity_ess.se,builds/models/variable_models/gross_primary_productivity_ess.se.rds,0.794306789702773,0.372801015693031,84.9701072759704,79.6412892352696,81.3804196700522,1.22089781720112,-1.93802477303184,4.37982040743408,0.398805480249318,0.0797326087696614,23
gross_primary_productivity,exclusion -1,gross_primary_productivity_exclusion,builds/models/variable_models/gross_primary_productivity_exclusion.rds,2.02570983897934,0.154656643323961,83.7387042266938,78.409886185993,80.1490166207756,1.49699156090005,-0.743571171307964,3.73755429310807,0.181366984462597,0.161788623090384,24
gross_primary_productivity,habitat_type -1,gross_primary_productivity_habitat_type,builds/models/variable_models/gross_primary_productivity_habitat_type.rds,3.54375702120423,0.315131168569269,88.8850660648193,80.8918390037681,84.8918390037681,-1.58854494487958,-3.58626488521624,0.40917499545708,0.1138039505388,0.220115671306356,25
gross_primary_productivity,herb_fgr_change,gross_primary_productivity_herb_fgr_change,builds/models/variable_models/gross_primary_productivity_herb_fgr_change.rds,1.4407674022314,0.230015198457692,84.3236466634417,78.9948286227409,80.7339590575236,1.28582397058284,-0.909996846297854,3.48164478746353,0.239561200886339,0.114889521012332,26
gross_primary_productivity,overall_criterion -1,gross_primary_productivity_overall_criterion,builds/models/variable_models/gross_primary_productivity_overall_criterion.rds,0.166615531940764,0.683137376225735,85.5977985337324,80.2689804930316,82.0081109278142,-0.118903476568096,-0.787416916799121,0.549609963662929,0.69245878153755,0.0146822119323261,27
gross_primary_productivity,permafrost_D,gross_primary_productivity_permafrost_D,builds/models/variable_models/gross_primary_productivity_permafrost_D.rds,2.21146553448979,0.136988479282737,83.5529485311834,78.2241304904825,79.9632609252652,-0.0717439064065989,-0.181151285155023,0.0376634723418258,0.168944165097484,0.151915278969333,28
gross_primary_productivity,precipitation,gross_primary_productivity_precipitation,builds/models/variable_models/gross_primary_productivity_precipitation.rds,1.6759880293022,0.19545840311642,84.0884260363709,78.7596079956701,80.4987384304527,0.00263964803045183,-0.00205176565974468,0.00733106172064834,0.230625932363618,0.11107335756698,29
gross_primary_productivity,recent_warming,gross_primary_productivity_recent_warming,builds/models/variable_models/gross_primary_productivity_recent_warming.rds,0.547365333254717,0.459396220251776,85.2170487324184,79.8882306917176,81.6273611265002,-0.660645594830829,-2.71602629265869,1.39473510299704,0.479760521078149,0.0403918006889565,30
gross_primary_productivity,soil_type_D -1,gross_primary_productivity_soil_type_D,builds/models/variable_models/gross_primary_productivity_soil_type_D.rds,1.06917562873193,0.585910744371051,88.0274429471164,81.3664203962404,84.0936931235131,-0.118213456633411,-0.645826320080722,0.409399406813899,0.612631199373421,0.10432417291749,31
gross_primary_productivity,spatial_resolution -1,gross_primary_productivity_spatial_resolution,builds/models/variable_models/gross_primary_productivity_spatial_resolution.rds,0.119613421566612,0.94194658410689,88.9770051542817,82.3159826034057,85.0432553306785,0.192617890977088,-1.80887955671315,2.19411533866732,0.826488921451733,0.00863977549564802,32
gross_primary_productivity,study_length,gross_primary_productivity_study_length,builds/models/variable_models/gross_primary_productivity_study_length.rds,2.85521567391565,0.091078023906625,82.9091983917575,77.5803803510567,79.3195107858393,0.0931929988526228,-0.0337738085111262,0.220159806216372,0.128989815887585,0.284635802557897,33
gross_primary_productivity,temperature,gross_primary_productivity_temperature,builds/models/variable_models/gross_primary_productivity_temperature.rds,0.124739240680782,0.723950180729626,85.6396748249924,80.3108567842916,82.0499872190742,0.0221994320498147,-0.122720109669866,0.167118973769495,0.733032926799564,0.0105592042898329,34
gross_primary_productivity,year.c,gross_primary_productivity_year.c,builds/models/variable_models/gross_primary_productivity_year.c.rds,0.308478221220994,0.578615514274106,85.4559358444521,80.1271178037513,81.866248238534,0.0499021498840705,-0.156587057762753,0.256391357530895,0.592574619317338,0.0232756602611587,35
litter_abundance,change_f -1,litter_abundance_change_f,builds/models/variable_models/litter_abundance_change_f.rds,0.899138887935862,0.924684327923825,210.684187157417,196.023775221863,198.177621375709,-1.35262977771436,-4.6918958082025,1.98663625277378,0.401522213106356,0.0089044847180639,36
litter_abundance,error_type -1,litter_abundance_error_type,builds/models/variable_models/litter_abundance_error_type.rds,1.01113394903248,0.798557894863918,206.477847534099,193.911780160766,195.496685821143,-0.436983028525039,-1.77411464540205,0.90014858835197,0.515359191235224,0.04313335199674,37
litter_abundance,ess.se,litter_abundance_ess.se,builds/models/variable_models/litter_abundance_ess.se.rds,0.353095534324893,0.552366032206402,198.947196824362,190.569818575474,191.297091302746,-0.883868746039516,-3.81969064117172,2.05195314909269,0.549094647868106,0.0152191107530026,38
litter_abundance,exclusion -1,litter_abundance_exclusion,builds/models/variable_models/litter_abundance_exclusion.rds,0.906337845248572,0.341087966964906,198.393954513438,190.01657626455,190.743848991823,-0.458281037459875,-1.38505486854461,0.468492793624864,0.326368431172095,0.0121156513415976,39
litter_abundance,habitat_type -1,litter_abundance_habitat_type,builds/models/variable_models/litter_abundance_habitat_type.rds,7.12959191930307,0.129196323582221,204.45373412605,189.793322190495,191.947168344342,-0.983395567402886,-1.67606545628524,-0.290725678520536,0.00622346017200199,0.123315535297249,40
litter_abundance,herb_fgr_change,litter_abundance_herb_fgr_change,builds/models/variable_models/litter_abundance_herb_fgr_change.rds,0.653834577518012,0.418745045082231,198.646457781169,190.26907953228,190.996352259553,-0.336909553726967,-1.16631193684861,0.492492829394672,0.41947869263136,0.0085812981246351,41
litter_abundance,overall_criterion -1,litter_abundance_overall_criterion,builds/models/variable_models/litter_abundance_overall_criterion.rds,4.61154195649218,0.0996819184295283,198.783094964417,188.311372153306,189.422483264417,1.36455962583523,-1.16579934662016,3.89491859829062,0.270998262584944,0.111021327410687,42
litter_abundance,spatial_resolution -1,litter_abundance_spatial_resolution,builds/models/variable_models/litter_abundance_spatial_resolution.rds,2.74586303615328,0.432489531717818,204.743118446978,192.177051073645,193.761956734023,-1.04818460375293,-2.1490821690832,0.0527129615773394,0.0616127133038219,0.154939833221114,43
litter_abundance,study_length,litter_abundance_study_length,builds/models/variable_models/litter_abundance_study_length.rds,0.258102673273754,0.611426650117751,199.042189685413,190.664811436525,191.392084163797,-0.0193631877694074,-0.0914193982013725,0.0526930226625578,0.592698549377929,0.0147243058432997,44
litter_abundance,year.c,litter_abundance_year.c,builds/models/variable_models/litter_abundance_year.c.rds,0.968711520704034,0.325001732242635,198.331580837983,189.954202589094,190.681475316367,-0.0253750557275059,-0.0786120839090897,0.0278619724540779,0.329911089291882,0.0527834968253115,45
plant_CN_ratio,change_f -1,plant_CN_ratio_change_f,builds/models/variable_models/plant_CN_ratio_change_f.rds,7.84916894828758,0.049233981581052,134.391788852134,125.059700483198,128.059700483198,0.00960180060439926,-0.944084217012064,0.963287818220862,0.98374897977944,0.589168597092354,46
plant_CN_ratio,error_type -1,plant_CN_ratio_error_type,builds/models/variable_models/plant_CN_ratio_error_type.rds,5.91253798465243,0.0520126150698184,132.77307175428,124.996331446833,127.065296964075,-3.27607543172639,-5.99585820669337,-0.556292656759413,0.0234211687900431,0.372497283973805,47
plant_CN_ratio,ess.se,plant_CN_ratio_ess.se,builds/models/variable_models/plant_CN_ratio_ess.se.rds,0.0108563735462184,0.917015456635019,135.119405303897,128.898013057939,130.231346391273,-0.149558865602534,-2.97986114663806,2.68074341543299,0.91503704932511,0.000650217446892899,48
plant_CN_ratio,exclusion -1,plant_CN_ratio_exclusion,builds/models/variable_models/plant_CN_ratio_exclusion.rds,5.12902710515597,0.0235289126272708,130.001234572287,123.77984232633,125.113175659663,-3.29245715900788,-5.97460189006924,-0.610312427946514,0.0210071155532914,0.353941103337533,49
plant_CN_ratio,habitat_type -1,plant_CN_ratio_habitat_type,builds/models/variable_models/plant_CN_ratio_habitat_type.rds,3.41542420875253,0.181280068401702,135.27018553018,127.493445222733,129.562410739974,-0.108394158990653,-0.943937770363968,0.727149452382662,0.793282448817171,0.334054180297926,50
plant_CN_ratio,herb_fgr_change,plant_CN_ratio_herb_fgr_change,builds/models/variable_models/plant_CN_ratio_herb_fgr_change.rds,0.0382611138580984,0.844919750962619,135.092000563585,128.870608317628,130.203941650961,0.142163902209476,-1.24415400336034,1.52848180777929,0.836015537976562,0.0021331588054902,51
plant_CN_ratio,overall_criterion -1,plant_CN_ratio_overall_criterion,builds/models/variable_models/plant_CN_ratio_overall_criterion.rds,5.28702757757839,0.0711109611504121,133.398582161354,125.621841853907,127.690807371149,-3.29551014109157,-6.00530162082547,-0.585718661357666,0.0224356656420728,0.360139973538147,52
plant_CN_ratio,spatial_resolution -1,plant_CN_ratio_spatial_resolution,builds/models/variable_models/plant_CN_ratio_spatial_resolution.rds,5.12902710515597,0.0235289126272708,130.001234572287,123.77984232633,125.113175659663,-0.250729829160751,-0.946424982454157,0.444965324132654,0.440628714469684,0.353941103337533,53
plant_CN_ratio,study_length,plant_CN_ratio_study_length,builds/models/variable_models/plant_CN_ratio_study_length.rds,0.113335447457075,0.736378268084926,135.016926229986,128.795533984029,130.128867317362,-0.0309039509789088,-0.215715986711397,0.15390808475358,0.735855928603284,0.0101413018310978,54
plant_CN_ratio,year.c,plant_CN_ratio_year.c,builds/models/variable_models/plant_CN_ratio_year.c.rds,0.0111533406655724,0.915892284009073,135.119108336778,128.89771609082,130.231049424153,0.00531771157256153,-0.106084109015523,0.116719532160646,0.91740082928519,0.00109497198881613,55
plant_C_content,change_f -1,plant_C_content_change_f,builds/models/variable_models/plant_C_content_change_f.rds,3.20221608345491,0.361485848306034,305.69869413061,291.18565048383,292.290913641725,-0.0951457052116178,-1.21954955994711,1.02925814952387,0.866675869665806,0.159404265025661,56
plant_C_content,distance_from_coast,plant_C_content_distance_from_coast,builds/models/variable_models/plant_C_content_distance_from_coast.rds,0.436394219641159,0.508867966130641,299.62683477883,289.951472347644,290.464292860464,0.00212184719738917,-0.00370424520190715,0.00794793959668548,0.470761933430882,0.0358370534315766,57
plant_C_content,distance_to_treeline,plant_C_content_distance_to_treeline,builds/models/variable_models/plant_C_content_distance_to_treeline.rds,0.261483225489769,0.609102985422027,299.801745772982,290.126383341795,290.639203854616,0.000336407552242299,-0.000947247865218882,0.00162006296970348,0.60348516793345,0.0161131712333306,58
plant_C_content,elevation_DEM,plant_C_content_elevation_DEM,builds/models/variable_models/plant_C_content_elevation_DEM.rds,0.108449903754376,0.741915846657979,299.954779094717,290.279416663531,290.792237176351,0.000401516437219176,-0.00198872239773296,0.00279175527217131,0.739069142313689,0.00577677061533,59
plant_C_content,error_type -1,plant_C_content_error_type,builds/models/variable_models/plant_C_content_error_type.rds,4.98809023440168,0.288521696081144,308.331660587459,291.399776332883,292.893109666217,-0.123965864872166,-2.04899922924747,1.80106749950314,0.883266843721126,0.0827020660541032,60
plant_C_content,ess.se,plant_C_content_ess.se,builds/models/variable_models/plant_C_content_ess.se.rds,1.76954228097298,0.183438735514276,298.293686717498,288.618324286312,289.131144799132,1.64613951966046,-0.753441337903866,4.04572037722479,0.176049109440491,0.0763730394723306,61
plant_C_content,exclusion -1,plant_C_content_exclusion,builds/models/variable_models/plant_C_content_exclusion.rds,2.33594191722915,0.126418502252836,297.727287081242,288.051924650056,288.564745162876,0.202189362653249,-0.532773032050063,0.937151757356562,0.585632371717607,0.100490492673043,62
plant_C_content,habitat_type -1,plant_C_content_habitat_type,builds/models/variable_models/plant_C_content_habitat_type.rds,7.91639222546746,0.0946893140577893,305.403358596394,288.471474341817,289.964807675151,-0.802923640727127,-1.64462036991972,0.0387730884654639,0.0612437724239109,0.311300050435048,63
plant_C_content,herb_fgr_change,plant_C_content_herb_fgr_change,builds/models/variable_models/plant_C_content_herb_fgr_change.rds,0.0805930634564334,0.776495312762796,299.982635935015,290.307273503828,290.820094016649,-0.138545970211762,-1.10890992344325,0.83181798301973,0.777072403091298,0.00139728875049289,64
plant_C_content,overall_criterion -1,plant_C_content_overall_criterion,builds/models/variable_models/plant_C_content_overall_criterion.rds,8.60603378410673,0.0135276858203464,295.876035822161,283.781832783178,284.561053562399,0.918827041349587,-0.13192935294621,1.96958343564538,0.0792981366121356,0.386568004214661,65
plant_C_content,permafrost_D,plant_C_content_permafrost_D,builds/models/variable_models/plant_C_content_permafrost_D.rds,0.0768848840135661,0.781564166168158,299.986344114458,290.310981683271,290.823802196092,-0.033448155621405,-0.126282883078414,0.0593865718356039,0.475510368021975,0.0257642763579128,66
plant_C_content,precipitation,plant_C_content_precipitation,builds/models/variable_models/plant_C_content_precipitation.rds,1.05750090953427,0.303785862329151,299.005728088937,289.330365657751,289.843186170571,-0.00198324938422242,-0.00572408499525772,0.00175758622681289,0.294627325499227,0.0439406545197524,67
plant_C_content,recent_warming,plant_C_content_recent_warming,builds/models/variable_models/plant_C_content_recent_warming.rds,0.100498923131795,0.751231726345015,299.962730075339,290.287367644153,290.800188156974,-0.40483943909093,-2.76485010909662,1.95517123091476,0.733751408015796,0.00846502968129848,68
plant_C_content,soil_type_D -1,plant_C_content_soil_type_D,builds/models/variable_models/plant_C_content_soil_type_D.rds,0.174091324591359,0.916635239008211,304.307978281677,292.213775242693,292.992996021914,-0.388660887138173,-2.36460407582477,1.58728230154842,0.666858745409764,0.00824529395969816,69
plant_C_content,spatial_resolution -1,plant_C_content_spatial_resolution,builds/models/variable_models/plant_C_content_spatial_resolution.rds,4.84613916318313,0.0886490837954918,299.635930443085,287.541727404102,288.320948183323,-0.382485956599787,-1.18946284423468,0.424490931035107,0.311536185380854,0.25892164170021,70
plant_C_content,temperature,plant_C_content_temperature,builds/models/variable_models/plant_C_content_temperature.rds,1.20034823197466,0.273252089053189,298.862880766497,289.18751833531,289.700338848131,-0.109919231674892,-0.302460415895631,0.0826219525458465,0.259354062912335,0.079179943435138,71
plant_C_content,year.c,plant_C_content_year.c,builds/models/variable_models/plant_C_content_year.c.rds,2.54245850283064,0.11082210801869,297.520770495641,287.845408064454,288.358228577275,0.0595439190243492,-0.0205125207795416,0.13960035882824,0.128467092132678,0.0979014097760701,72
plant_N_content,change_f -1,plant_N_content_change_f,builds/models/variable_models/plant_N_content_change_f.rds,8.80816511779301,0.116964825526592,590.092027254151,565.293095831557,566.222128089622,1.81069552407553,-0.522503392528808,4.14389444067987,0.122303095090631,0.111327848316881,73
plant_N_content,error_type -1,plant_N_content_error_type,builds/models/variable_models/plant_N_content_error_type.rds,4.18969257359151,0.241695882167651,584.510766942704,565.911568375759,566.446600222892,0.104104205699095,-0.943231217479962,1.15143962887815,0.844621769473202,0.0547789882524076,74
plant_N_content,ess.se,plant_N_content_ess.se,builds/models/variable_models/plant_N_content_ess.se.rds,0.00665429209936974,0.934985601059338,578.494072368548,566.094606657251,566.346178984295,-0.0813485275634297,-1.91806242424213,1.75536536911527,0.930413364834289,0.000111719163401275,75
plant_N_content,exclusion -1,plant_N_content_exclusion,builds/models/variable_models/plant_N_content_exclusion.rds,0.000332732154220139,0.985446636932807,578.500393928493,566.100928217196,566.35250054424,0.297329642046403,-0.41444295894015,1.00910224303296,0.410641095484741,4.49908074882842e-06,76
plant_N_content,habitat_type -1,plant_N_content_habitat_type,builds/models/variable_models/plant_N_content_habitat_type.rds,3.64781879096165,0.455760803821077,590.152507153158,568.453442158389,569.171390876337,0.358426970983337,-0.165249365385011,0.882103307351684,0.178367583589945,0.0905248076414631,77
plant_N_content,herb_fgr_change,plant_N_content_herb_fgr_change,builds/models/variable_models/plant_N_content_herb_fgr_change.rds,0.849517901903482,0.356688756749404,577.651208758744,565.251743047447,565.503315374491,0.314541944344019,-0.357158053431905,0.986241942119943,0.356489648679686,0.00726069954479056,78
plant_N_content,overall_criterion -1,plant_N_content_overall_criterion,builds/models/variable_models/plant_N_content_overall_criterion.rds,2.06220948348198,0.356612777853123,581.538383604989,566.039051465868,566.418798301311,0.97606702908302,-0.154004874498029,2.10613893266407,0.0876455770724568,0.0570461069071364,79
plant_N_content,spatial_resolution -1,plant_N_content_spatial_resolution,builds/models/variable_models/plant_N_content_spatial_resolution.rds,1.21755647500925,0.748796696813972,587.482903041286,568.883704474341,569.418736321475,0.469790069664509,-0.256145010098962,1.19572514942798,0.194990742008533,0.0290355510322868,80
plant_N_content,year.c,plant_N_content_year.c,builds/models/variable_models/plant_N_content_year.c.rds,2.85519431555088,0.0910792335560715,575.645532345096,563.246066633799,563.497638960843,-0.0281314103117013,-0.0606936345800539,0.00443081395665121,0.0876722407270799,0.0523948702516956,81
plant_abundance_bryophytes,change_f -1,plant_abundance_bryophytes_change_f,builds/models/variable_models/plant_abundance_bryophytes_change_f.rds,0.208418995803982,0.976218875866322,419.614571626623,402.990463879829,403.747220636586,-0.0103931001340128,-0.592879723653756,0.57209352338573,0.971865551951234,0.0045334186884223,82
plant_abundance_bryophytes,error_type -1,plant_abundance_bryophytes_error_type,builds/models/variable_models/plant_abundance_bryophytes_error_type.rds,1.24668838428045,0.741829645033407,418.576302238146,401.952194491352,402.708951248109,0.200402755420048,-0.475549366116479,0.876354876956575,0.558154119287571,0.022521456366779,83
plant_abundance_bryophytes,ess.se,plant_abundance_bryophytes_ess.se,builds/models/variable_models/plant_abundance_bryophytes_ess.se.rds,0.030775873508901,0.860741347137228,410.250845499987,399.168107002124,399.522089303009,-0.115619386669441,-1.41116481223724,1.17992603889836,0.860006273547949,0.000794424732521553,84
plant_abundance_bryophytes,exclusion -1,plant_abundance_bryophytes_exclusion,builds/models/variable_models/plant_abundance_bryophytes_exclusion.rds,3.98133895930141,0.0460069778229907,406.300282414194,395.217543916331,395.571526217216,0.457598049224013,-0.0881386798602951,1.00333477830832,0.0994649648712204,0.0646662750027631,85
plant_abundance_bryophytes,habitat_type -1,plant_abundance_bryophytes_habitat_type,builds/models/variable_models/plant_abundance_bryophytes_habitat_type.rds,3.09597989296833,0.685191350802954,426.26837997839,404.102902982664,405.424003900096,-0.284718775749246,-0.685526293832401,0.116088742333909,0.162050568058467,0.0603733826821045,86
plant_abundance_bryophytes,herb_fgr_change,plant_abundance_bryophytes_herb_fgr_change,builds/models/variable_models/plant_abundance_bryophytes_herb_fgr_change.rds,0.108316802498052,0.742068629929416,410.173304570997,399.090566073135,399.44454837402,-0.07748745264574,-0.542361867476243,0.387386962184763,0.741889620364718,0.00218788471760757,87
plant_abundance_bryophytes,overall_criterion -1,plant_abundance_bryophytes_overall_criterion,builds/models/variable_models/plant_abundance_bryophytes_overall_criterion.rds,0.831079599689815,0.659983925312818,414.221226398271,400.367803275943,400.903517561657,-0.31154845085013,-1.03927736677706,0.416180465076797,0.388890664788888,0.0202384597566528,88
plant_abundance_bryophytes,spatial_resolution -1,plant_abundance_bryophytes_spatial_resolution,builds/models/variable_models/plant_abundance_bryophytes_spatial_resolution.rds,3.27096500994969,0.351704262072658,416.552025612477,399.927917865683,400.68467462244,0.353999909806724,-0.394039952690649,1.1020397723041,0.341108649860712,0.0710236979803482,89
plant_abundance_bryophytes,study_length,plant_abundance_bryophytes_study_length,builds/models/variable_models/plant_abundance_bryophytes_study_length.rds,0.112809602078414,0.736967839627297,410.168811771417,399.086073273554,399.440055574439,0.00654117732394637,-0.0320101052163493,0.0450924598642421,0.737431136025992,0.00180443442072151,90
plant_abundance_bryophytes,year.c,plant_abundance_bryophytes_year.c,builds/models/variable_models/plant_abundance_bryophytes_year.c.rds,0.790283462172965,0.374014426532113,409.491337911322,398.40859941346,398.762581714345,-0.0125294370225463,-0.0412735462927264,0.0162146722476339,0.380841713930378,0.0175291441496807,91
plant_abundance_dwarf_shrubs,change_f -1,plant_abundance_dwarf_shrubs_change_f,builds/models/variable_models/plant_abundance_dwarf_shrubs_change_f.rds,8.47588952092542,0.131885588311836,660.955637473788,634.371557640681,635.106251518232,0.369366212746519,-3.71615538511319,4.45488781060623,0.854754760091645,0.0229369567340233,92
plant_abundance_dwarf_shrubs,error_type -1,plant_abundance_dwarf_shrubs_error_type,builds/models/variable_models/plant_abundance_dwarf_shrubs_error_type.rds,2.32702087910957,0.507364197153458,656.458486157327,636.520426282497,636.944668706739,-0.0220275499199518,-0.910748733444632,0.866693633604728,0.961068804778968,0.009293514598555,93
plant_abundance_dwarf_shrubs,ess.se,plant_abundance_dwarf_shrubs_ess.se,builds/models/variable_models/plant_abundance_dwarf_shrubs_ess.se.rds,0.874575956613626,0.349691597604607,647.264911121546,633.972871204993,634.172871204993,1.12422539334139,-1.18454784849394,3.43299863517673,0.338146336878281,0.0131251750289119,94
plant_abundance_dwarf_shrubs,exclusion -1,plant_abundance_dwarf_shrubs_exclusion,builds/models/variable_models/plant_abundance_dwarf_shrubs_exclusion.rds,6.60442861999513,0.0101725440941101,641.535058458165,628.243018541611,628.443018541611,0.0123603727203929,-0.697476975333402,0.722197720774188,0.972644970321212,0.00907199918567988,95
plant_abundance_dwarf_shrubs,habitat_type -1,plant_abundance_dwarf_shrubs_habitat_type,builds/models/variable_models/plant_abundance_dwarf_shrubs_habitat_type.rds,9.29621968709853,0.0978164567352521,660.135307307615,633.551227474508,634.285921352059,-0.318083821972282,-1.1328994449364,0.496731800991838,0.442329606870324,0.0300880982358558,96
